ID_client;name;cluster;ID_sector;phone;email;register_date;zipcode;state;city;No;street;visit_day
75001-038;High Tech Inc. 010;B;106;+001 750 697-9948;High_Tech_Inc._010@gmail.com.br;2014-11-23;75001;TX; Dallas;495;Elm St;3,0
75001-039;High Tech S.A 030;D;106;+001 750 719-9318;High_Tech_S.A_030@outlook.com;2008-12-02;75001;TX; Dallas;503;6th St;4,0
75001-040;Father And Sons S.A 081;D;106;+001 750 983-3281;Father_And_Sons_S.A_081@outlook.com;2004-11-08;75001;TX; Dallas;505;Ridge St;5,0
75001-041;Alpha World 062;A;106;+001 750 296-3376;Alpha_World_062@gmail.com.br;2016-04-06;75001;TX; Dallas;51;North St;6,0
75001-042;Digital S.A 042;C;106;+001 750 103-9378;Digital_S.A_042@gmail.com.br;2014-01-30;75001;TX; Dallas;511;Highland St;7,0
75001-043;Digital Solutions 046;A;106;+001 750 277-2716;Digital_Solutions_046@gmail.com.br;2002-12-14;75001;TX; Dallas;530;West St;1,0
75001-044;Father And Sons S.A 089;B;106;+001 750 331-9750;Father_And_Sons_S.A_089@gmail.com.br;2003-08-13;75001;TX; Dallas;535;Adams St;2,0
75001-045;Digital Electronics 037;B;106;+001 750 577-5166;Digital_Electronics_037@outlook.com;2013-06-28;75001;TX; Dallas;548;10th St;3,0
75001-046;Father And Sons Corporation 051;C;106;+001 750 303-4539;Father_And_Sons_Corporation_051@outlook.com;2013-09-16;75001;TX; Dallas;548;Jackson St;4,0
75001-047;Technologic Solutions 028;D;106;+001 750 988-3084;Technologic_Solutions_028@outlook.com;2009-10-26;75001;TX; Dallas;566;5th St;5,0
75001-048;Father And Sons World 091;D;106;+001 750 255-9726;Father_And_Sons_World_091@outlook.com;2008-04-28;75001;TX; Dallas;579;7th St;6,0
75001-049;Digital Electronics 012;B;106;+001 750 859-4879;Digital_Electronics_012@gmail.com.br;2009-04-01;75001;TX; Dallas;605;Lincoln St;7,0
75001-050;Essential Inc. 066;C;106;+001 750 844-8039;Essential_Inc._066@outlook.com;2020-10-28;75001;TX; Dallas;619;North St;1,0
75001-051;Computer Store 011;D;106;+001 750 419-9354;Computer_Store_011@gmail.com.br;2001-06-04;75001;TX; Dallas;651;Center St;2,0
75001-052;Alpha Company 094;B;106;+001 750 356-8731;Alpha_Company_094@outlook.com;2006-12-05;75001;TX; Dallas;658;9th St;3,0
75001-053;Computer Company 036;D;106;+001 750 681-9952;Computer_Company_036@outlook.com;2011-09-13;75001;TX; Dallas;694;Maple St;4,0
75001-054;Essential Solutions 087;B;106;+001 750 126-1642;Essential_Solutions_087@outlook.com;2010-12-13;75001;TX; Dallas;695;Main St;5,0
75001-055;Genius Tech 063;C;106;+001 750 510-3784;Genius_Tech_063@outlook.com;2008-05-07;75001;TX; Dallas;700;Willow St;6,0
75001-056;Genius Inc. 026;D;106;+001 750 692-4129;Genius_Inc._026@outlook.com;2019-12-30;75001;TX; Dallas;703;Elm St;7,0
75001-057;Father And Sons Tech 049;D;106;+001 750 457-3909;Father_And_Sons_Tech_049@outlook.com;2011-12-02;75001;TX; Dallas;703;River St;1,0
75001-058;Computer Inc. 009;C;106;+001 750 631-3950;Computer_Inc._009@outlook.com;2016-08-28;75001;TX; Dallas;71;Johnson St;2,0
75001-059;Digital Inc. 079;D;106;+001 750 861-1944;Digital_Inc._079@gmail.com.br;2019-10-29;75001;TX; Dallas;716;1st St;3,0
75001-060;Computer Electronics 059;D;106;+001 750 700-6838;Computer_Electronics_059@gmail.com.br;2013-12-08;75001;TX; Dallas;717;4th St;4,0
75001-061;Digital Store 054;C;106;+001 750 466-2080;Digital_Store_054@gmail.com.br;2019-11-30;75001;TX; Dallas;718;Chestnut St;5,0
75001-062;Father And Sons Corporation 036;B;106;+001 750 147-9235;Father_And_Sons_Corporation_036@outlook.com;2004-03-27;75001;TX; Dallas;735;Wilson St;6,0
75001-063;High Tech Tech 047;D;106;+001 750 452-2714;High_Tech_Tech_047@outlook.com;2002-10-10;75001;TX; Dallas;736;8th St;7,0
75001-064;High Tech Store 007;D;106;+001 750 399-6362;High_Tech_Store_007@outlook.com;2004-02-01;75001;TX; Dallas;737;Highland St;1,0
75001-065;Computer Tech 000;B;106;+001 750 247-6523;Computer_Tech_000@outlook.com;2015-08-16;75001;TX; Dallas;75;11th St;2,0
75001-066;Father And Sons World 022;D;106;+001 750 926-1032;Father_And_Sons_World_022@gmail.com.br;2003-11-09;75001;TX; Dallas;754;Willow St;3,0
75001-067;Beta Tech 097;D;106;+001 750 817-9343;Beta_Tech_097@outlook.com;2004-12-16;75001;TX; Dallas;762;Pine St;4,0
75001-068;Computer Company 084;C;106;+001 750 713-8856;Computer_Company_084@outlook.com;2019-01-15;75001;TX; Dallas;773;Meadow St;5,0
75001-069;Genius Company 095;C;106;+001 750 234-4829;Genius_Company_095@outlook.com;2010-02-27;75001;TX; Dallas;793;10th St;6,0
75001-070;Alpha Store 031;D;106;+001 750 116-2249;Alpha_Store_031@gmail.com.br;2002-09-06;75001;TX; Dallas;795;Lakeview St;7,0
75001-071;Computer Inc. 006;C;106;+001 750 539-5101;Computer_Inc._006@outlook.com;2015-02-16;75001;TX; Dallas;797;Meadow St;1,0
75001-072;Digital Tech 017;B;106;+001 750 846-4208;Digital_Tech_017@outlook.com;2019-08-14;75001;TX; Dallas;800;Sunset St;2,0
75001-073;Digital World 016;B;106;+001 750 351-7676;Digital_World_016@outlook.com;2014-06-13;75001;TX; Dallas;809;Center St;3,0
75001-074;Essential Solutions 070;D;106;+001 750 337-7266;Essential_Solutions_070@gmail.com.br;2008-07-10;75001;TX; Dallas;810;Sunset St;4,0
75001-075;Computer Tech 068;A;106;+001 750 849-6939;Computer_Tech_068@outlook.com;2010-04-14;75001;TX; Dallas;814;Lake St;5,0
75001-076;Computer Inc. 047;C;106;+001 750 455-5421;Computer_Inc._047@gmail.com.br;2006-06-07;75001;TX; Dallas;825;Meadow St;6,0
75001-077;Father And Sons Store 047;D;106;+001 750 900-3448;Father_And_Sons_Store_047@outlook.com;2010-02-04;75001;TX; Dallas;829;South St;7,0
75001-078;Beta Inc. 030;B;106;+001 750 972-3067;Beta_Inc._030@outlook.com;2005-11-03;75001;TX; Dallas;830;Church St;1,0
75001-079;Essential Corporation 088;A;106;+001 750 273-5154;Essential_Corporation_088@outlook.com;2001-12-10;75001;TX; Dallas;84;5th St;2,0
75001-080;Essential Tech 005;D;106;+001 750 650-6717;Essential_Tech_005@outlook.com;2005-03-20;75001;TX; Dallas;848;Pine St;3,0
75001-081;Alpha Company 100;B;106;+001 750 488-2507;Alpha_Company_100@outlook.com;2015-01-20;75001;TX; Dallas;884;Center St;4,0
75001-082;Beta Tech 091;B;106;+001 750 772-8815;Beta_Tech_091@outlook.com;2008-12-11;75001;TX; Dallas;885;6th St;5,0
75001-083;High Tech Corporation 029;D;106;+001 750 981-3457;High_Tech_Corporation_029@outlook.com;2000-09-18;75001;TX; Dallas;899;7th St;6,0
75001-084;Genius Solutions 015;B;106;+001 750 981-7002;Genius_Solutions_015@gmail.com.br;2017-08-15;75001;TX; Dallas;908;4th St;7,0
75001-085;Beta Tech 060;C;106;+001 750 665-8002;Beta_Tech_060@outlook.com;2003-11-24;75001;TX; Dallas;908;Johnson St;1,0
75001-086;Beta Company 051;C;106;+001 750 755-1582;Beta_Company_051@outlook.com;2017-08-25;75001;TX; Dallas;922;Spruce St;2,0
75001-087;Genius Solutions 039;B;106;+001 750 317-7150;Genius_Solutions_039@outlook.com;2020-12-21;75001;TX; Dallas;929;Wilson St;3,0
75001-088;Beta Techno 026;B;106;+001 750 454-8925;Beta_Techno_026@outlook.com;2011-11-06;75001;TX; Dallas;932;Jefferson St;4,0
75001-089;Beta Company 040;C;106;+001 750 337-3983;Beta_Company_040@outlook.com;2016-10-25;75001;TX; Dallas;961;Jefferson St;5,0
75001-090;Father And Sons Store 090;D;106;+001 750 728-6295;Father_And_Sons_Store_090@outlook.com;2011-06-01;75001;TX; Dallas;962;Church St;6,0
75001-091;Alpha World 095;C;106;+001 750 802-2068;Alpha_World_095@outlook.com;2009-11-13;75001;TX; Dallas;967;Walnut St;7,0
75001-092;High Tech Electronics 028;C;106;+001 750 291-2864;High_Tech_Electronics_028@outlook.com;2005-05-02;75001;TX; Dallas;97;Hill St;1,0
75001-093;Beta Company 073;C;106;+001 750 966-7708;Beta_Company_073@gmail.com.br;2010-07-11;75001;TX; Dallas;971;Church St;2,0
75001-094;Genius World 004;C;106;+001 750 861-2371;Genius_World_004@gmail.com.br;2019-10-01;75001;TX; Dallas;975;Main St;3,0
75001-095;Father And Sons Inc. 049;C;106;+001 750 928-6284;Father_And_Sons_Inc._049@gmail.com.br;2010-02-27;75001;TX; Dallas;975;West St;4,0
75001-096;Digital Company 051;D;106;+001 750 489-1607;Digital_Company_051@outlook.com;2013-04-29;75001;TX; Dallas;986;14th St;5,0
97035-001;Essential Tech 085;D;107;+001 970 519-6787;Essential_Tech_085@outlook.com;2014-11-30;97035;OR; Portland;122;13th St;1,0
97035-002;High Tech World 011;C;107;+001 970 536-1127;High_Tech_World_011@outlook.com;2009-05-26;97035;OR; Portland;130;Willow St;2,0
97035-003;Alpha Store 091;B;107;+001 970 553-1223;Alpha_Store_091@gmail.com.br;2019-11-03;97035;OR; Portland;143;Spruce St;3,0
97035-004;Technologic Solutions 051;D;107;+001 970 731-4997;Technologic_Solutions_051@outlook.com;2015-06-11;97035;OR; Portland;17;Park St;4,0
97035-005;Technologic Inc. 081;D;107;+001 970 610-8003;Technologic_Inc._081@gmail.com.br;2000-03-07;97035;OR; Portland;178;Center St;5,0
04101-006;Father And Sons Store 073;D;108;+001 041 846-1232;Father_And_Sons_Store_073@gmail.com.br;2019-11-29;04101;ME; Portland;178;Spruce St;1,0
97035-007;Computer Tech 058;C;107;+001 970 531-9200;Computer_Tech_058@outlook.com;2003-09-29;97035;OR; Portland;193;10th St;6,0
97035-008;Essential Tech 079;D;107;+001 970 207-1538;Essential_Tech_079@outlook.com;2018-03-06;97035;OR; Portland;248;Wilson St;7,0
97035-009;Computer Tech 074;D;107;+001 970 665-3081;Computer_Tech_074@gmail.com.br;2020-09-02;97035;OR; Portland;255;9th St;1,0
97035-010;Computer Corporation 042;C;107;+001 970 955-5230;Computer_Corporation_042@outlook.com;2011-07-13;97035;OR; Portland;29;10th St;2,0
04101-011;Technologic S.A 069;D;108;+001 041 465-4197;Technologic_S.A_069@outlook.com;2003-09-25;04101;ME; Portland;292;Chestnut St;2,0
97035-012;Alpha Solutions 058;D;107;+001 970 979-9398;Alpha_Solutions_058@gmail.com.br;2000-06-19;97035;OR; Portland;297;Hickory St;3,0
97035-013;Essential Solutions 059;C;107;+001 970 566-4776;Essential_Solutions_059@outlook.com;2011-11-11;97035;OR; Portland;302;11th St;4,0
04101-014;Computer Solutions 091;D;108;+001 041 620-2328;Computer_Solutions_091@outlook.com;2001-12-22;04101;ME; Portland;317;14th St;3,0
97035-015;Essential Solutions 011;C;107;+001 970 146-6883;Essential_Solutions_011@outlook.com;2007-06-22;97035;OR; Portland;318;Cedar St;5,0
97035-016;Beta S.A 026;D;107;+001 970 469-1936;Beta_S.A_026@outlook.com;2014-09-10;97035;OR; Portland;326;Walnut St;6,0
97035-017;Digital Tech 013;C;107;+001 970 489-3899;Digital_Tech_013@outlook.com;2013-01-10;97035;OR; Portland;340;4th St;7,0
97035-018;High Tech Techno 047;D;107;+001 970 497-4891;High_Tech_Techno_047@gmail.com.br;2005-08-30;97035;OR; Portland;35;10th St;1,0
97035-019;Essential World 029;D;107;+001 970 512-3622;Essential_World_029@gmail.com.br;2014-06-14;97035;OR; Portland;357;Willow St;2,0
04101-020;Beta Inc. 072;C;108;+001 041 296-7135;Beta_Inc._072@outlook.com;2008-01-05;04101;ME; Portland;361;12th St;4,0
97035-021;High Tech Techno 094;D;107;+001 970 572-2340;High_Tech_Techno_094@outlook.com;2019-07-16;97035;OR; Portland;372;Jackson St;3,0
97035-022;Father And Sons Corporation 001;C;107;+001 970 647-9519;Father_And_Sons_Corporation_001@outlook.com;2003-09-16;97035;OR; Portland;385;Adams St;4,0
04101-023;High Tech Tech 061;D;108;+001 041 207-9677;High_Tech_Tech_061@gmail.com.br;2016-07-01;04101;ME; Portland;419;12th St;5,0
97035-024;Technologic Solutions 095;D;107;+001 970 917-1473;Technologic_Solutions_095@outlook.com;2010-01-26;97035;OR; Portland;423;Spruce St;5,0
97035-025;Essential Tech 067;B;107;+001 970 742-7957;Essential_Tech_067@outlook.com;2011-02-14;97035;OR; Portland;431;Lake St;6,0
97035-026;High Tech Electronics 030;D;107;+001 970 103-9798;High_Tech_Electronics_030@outlook.com;2011-05-24;97035;OR; Portland;435;Dogwood St;7,0
97035-027;Alpha Techno 024;D;107;+001 970 695-5924;Alpha_Techno_024@outlook.com;2010-07-17;97035;OR; Portland;440;Forest St;1,0
04101-028;Essential Tech 028;D;108;+001 041 549-8374;Essential_Tech_028@gmail.com.br;2000-03-21;04101;ME; Portland;443;Elm St;6,0
97035-029;Technologic Solutions 048;C;107;+001 970 255-1879;Technologic_Solutions_048@outlook.com;2010-03-01;97035;OR; Portland;454;Chestnut St;2,0
97035-030;Computer Company 029;D;107;+001 970 997-1262;Computer_Company_029@outlook.com;2019-07-04;97035;OR; Portland;458;Sunset St;3,0
97035-031;Alpha Techno 079;D;107;+001 970 486-3216;Alpha_Techno_079@outlook.com;2009-09-24;97035;OR; Portland;463;Johnson St;4,0
97035-032;Alpha World 100;A;107;+001 970 647-3740;Alpha_World_100@outlook.com;2003-07-09;97035;OR; Portland;464;Lake St;5,0
97035-033;Essential Tech 090;D;107;+001 970 901-1034;Essential_Tech_090@outlook.com;2013-10-27;97035;OR; Portland;475;13th St;6,0
97035-034;Genius S.A 069;A;107;+001 970 734-3774;Genius_S.A_069@outlook.com;2016-11-04;97035;OR; Portland;498;Chestnut St;7,0
97035-035;Computer Inc. 076;D;107;+001 970 771-8748;Computer_Inc._076@outlook.com;2011-01-22;97035;OR; Portland;51;Forest St;1,0
97035-036;High Tech Corporation 048;D;107;+001 970 456-1966;High_Tech_Corporation_048@outlook.com;2014-08-03;97035;OR; Portland;529;8th St;2,0
97035-037;Alpha Tech 005;B;107;+001 970 148-1105;Alpha_Tech_005@outlook.com;2013-02-12;97035;OR; Portland;53;Cedar St;3,0
97035-038;Digital Corporation 084;A;107;+001 970 892-8459;Digital_Corporation_084@outlook.com;2001-10-09;97035;OR; Portland;531;Park St;4,0
97035-039;Essential S.A 032;D;107;+001 970 666-6916;Essential_S.A_032@outlook.com;2001-02-02;97035;OR; Portland;540;8th St;5,0
97035-040;Essential Techno 039;C;107;+001 970 409-1585;Essential_Techno_039@outlook.com;2007-06-15;97035;OR; Portland;555;Jefferson St;6,0
04101-041;Beta World 065;B;108;+001 041 695-5607;Beta_World_065@gmail.com.br;2000-01-04;04101;ME; Portland;558;Jefferson St;7,0
97035-042;Genius Solutions 057;D;107;+001 970 235-4665;Genius_Solutions_057@outlook.com;2003-06-14;97035;OR; Portland;594;4th St;7,0
04101-043;Genius World 013;D;108;+001 041 934-9160;Genius_World_013@outlook.com;2020-11-28;04101;ME; Portland;609;Walnut St;1,0
97035-044;Genius World 096;C;107;+001 970 517-9233;Genius_World_096@outlook.com;2019-08-01;97035;OR; Portland;65;Adams St;1,0
97035-045;Essential Tech 036;B;107;+001 970 622-1379;Essential_Tech_036@gmail.com.br;2002-10-14;97035;OR; Portland;654;Cedar St;2,0
97035-046;Genius Electronics 089;D;107;+001 970 246-4036;Genius_Electronics_089@outlook.com;2013-09-14;97035;OR; Portland;657;14th St;3,0
97035-047;Essential S.A 085;D;107;+001 970 851-9307;Essential_S.A_085@outlook.com;2011-05-28;97035;OR; Portland;681;Cherry St;4,0
97035-048;Essential Techno 040;D;107;+001 970 178-1968;Essential_Techno_040@outlook.com;2014-11-05;97035;OR; Portland;69;Highland St;5,0
97035-049;Computer Inc. 027;D;107;+001 970 938-3857;Computer_Inc._027@outlook.com;2002-08-08;97035;OR; Portland;691;11th St;6,0
04101-050;Essential Corporation 038;B;108;+001 041 526-7286;Essential_Corporation_038@outlook.com;2015-04-16;04101;ME; Portland;692;Jackson St;2,0
04101-051;Father And Sons S.A 003;A;108;+001 041 129-4701;Father_And_Sons_S.A_003@outlook.com;2006-07-27;04101;ME; Portland;705;Ridge St;3,0
04101-052;Beta Solutions 083;C;108;+001 041 564-6623;Beta_Solutions_083@outlook.com;2010-02-27;04101;ME; Portland;712;1st St;4,0
97035-053;Computer World 015;D;107;+001 970 663-3575;Computer_World_015@outlook.com;2009-08-15;97035;OR; Portland;732;2nd St;7,0
97035-054;High Tech Inc. 075;C;107;+001 970 224-4476;High_Tech_Inc._075@gmail.com.br;2002-04-15;97035;OR; Portland;738;Ridge St;1,0
97035-055;High Tech Store 026;C;107;+001 970 745-2673;High_Tech_Store_026@gmail.com.br;2008-05-21;97035;OR; Portland;75;Willow St;2,0
97035-056;Alpha Tech 056;D;107;+001 970 907-3667;Alpha_Tech_056@gmail.com.br;2004-01-28;97035;OR; Portland;753;1st St;3,0
97035-057;Computer Tech 009;C;107;+001 970 853-6415;Computer_Tech_009@outlook.com;2009-01-24;97035;OR; Portland;756;Jackson St;4,0
97035-058;Genius Company 074;D;107;+001 970 541-4851;Genius_Company_074@outlook.com;2001-07-23;97035;OR; Portland;758;10th St;5,0
97035-059;Genius Electronics 034;D;107;+001 970 363-1370;Genius_Electronics_034@gmail.com.br;2002-12-18;97035;OR; Portland;762;Center St;6,0
97035-060;High Tech Inc. 078;D;107;+001 970 441-8454;High_Tech_Inc._078@outlook.com;2013-12-05;97035;OR; Portland;781;10th St;7,0
97035-061;Beta Techno 041;D;107;+001 970 645-3847;Beta_Techno_041@outlook.com;2010-08-15;97035;OR; Portland;782;Cherry St;1,0
97035-062;High Tech Tech 055;B;107;+001 970 585-6040;High_Tech_Tech_055@outlook.com;2020-10-16;97035;OR; Portland;797;Jefferson St;2,0
97035-063;Computer World 061;C;107;+001 970 180-3420;Computer_World_061@gmail.com.br;2018-10-21;97035;OR; Portland;799;Cherry St;3,0
97035-064;Genius Inc. 027;C;107;+001 970 779-2789;Genius_Inc._027@outlook.com;2007-06-24;97035;OR; Portland;814;9th St;4,0
97035-065;Digital Inc. 094;D;107;+001 970 373-2310;Digital_Inc._094@outlook.com;2000-02-20;97035;OR; Portland;818;Maple St;5,0
97035-066;Essential Electronics 090;B;107;+001 970 716-2302;Essential_Electronics_090@outlook.com;2006-05-17;97035;OR; Portland;827;Hill St;6,0
97035-067;Computer Solutions 032;D;107;+001 970 724-6478;Computer_Solutions_032@gmail.com.br;2000-10-16;97035;OR; Portland;828;14th St;7,0
97035-068;Beta Store 044;C;107;+001 970 759-9702;Beta_Store_044@gmail.com.br;2020-11-06;97035;OR; Portland;843;9th St;1,0
04101-069;Technologic Corporation 100;C;108;+001 041 678-7475;Technologic_Corporation_100@outlook.com;2012-09-30;04101;ME; Portland;853;Cedar St;5,0
97035-070;Beta Store 087;C;107;+001 970 814-7423;Beta_Store_087@outlook.com;2001-02-07;97035;OR; Portland;858;Meadow St;2,0
04101-071;Beta Store 041;C;108;+001 041 645-5746;Beta_Store_041@gmail.com.br;2004-08-25;04101;ME; Portland;886;Johnson St;6,0
97035-072;Computer Corporation 007;B;107;+001 970 649-7473;Computer_Corporation_007@outlook.com;2017-12-12;97035;OR; Portland;892;11th St;3,0
97035-073;Beta Tech 002;D;107;+001 970 786-4280;Beta_Tech_002@outlook.com;2000-11-23;97035;OR; Portland;902;11th St;4,0
97035-074;Father And Sons Electronics 066;D;107;+001 970 954-4084;Father_And_Sons_Electronics_066@gmail.com.br;2011-04-08;97035;OR; Portland;911;Hickory St;5,0
97035-075;Technologic Corporation 004;C;107;+001 970 555-2624;Technologic_Corporation_004@outlook.com;2000-03-14;97035;OR; Portland;927;Adams St;6,0
97035-076;Genius Corporation 053;D;107;+001 970 981-8326;Genius_Corporation_053@outlook.com;2006-11-22;97035;OR; Portland;928;Dogwood St;7,0
97035-077;Beta S.A 073;B;107;+001 970 785-7492;Beta_S.A_073@outlook.com;2003-09-01;97035;OR; Portland;929;Elm St;1,0
97035-078;Technologic Store 096;A;107;+001 970 287-5876;Technologic_Store_096@outlook.com;2012-01-14;97035;OR; Portland;934;Madison St;2,0
97035-079;Computer Company 088;D;107;+001 970 235-4579;Computer_Company_088@outlook.com;2006-01-11;97035;OR; Portland;936;Forest St;3,0
97035-080;Technologic Company 014;D;107;+001 970 366-8288;Technologic_Company_014@outlook.com;2006-01-23;97035;OR; Portland;949;Highland St;4,0
04101-081;Genius Company 094;D;108;+001 041 308-3359;Genius_Company_094@gmail.com.br;2001-04-02;04101;ME; Portland;967;Johnson St;7,0
97035-082;Computer Solutions 003;B;107;+001 970 202-6119;Computer_Solutions_003@outlook.com;2011-10-05;97035;OR; Portland;969;13th St;5,0
97035-083;Digital Store 008;B;107;+001 970 191-1045;Digital_Store_008@gmail.com.br;2011-09-08;97035;OR; Portland;986;Pine St;6,0
02215-001;Essential World 076;C;109;+001 022 693-5173;Essential_World_076@outlook.com;2007-02-20;02215;MA; Boston;139;Cherry St;1,0
02215-002;Genius Corporation 033;D;109;+001 022 916-8483;Genius_Corporation_033@outlook.com;2010-10-10;02215;MA; Boston;158;Jackson St;2,0
02215-003;Father And Sons Tech 048;B;109;+001 022 375-3524;Father_And_Sons_Tech_048@outlook.com;2007-11-24;02215;MA; Boston;206;Dogwood St;3,0
02215-004;High Tech Techno 082;D;109;+001 022 702-2399;High_Tech_Techno_082@outlook.com;2019-12-27;02215;MA; Boston;212;Park St;4,0
02215-005;Beta Company 018;D;109;+001 022 414-5446;Beta_Company_018@outlook.com;2011-01-10;02215;MA; Boston;331;Willow St;5,0
02215-006;High Tech Corporation 047;C;109;+001 022 307-7766;High_Tech_Corporation_047@outlook.com;2001-06-28;02215;MA; Boston;334;Willow St;6,0
02215-007;Essential S.A 100;B;109;+001 022 204-4657;Essential_S.A_100@gmail.com.br;2001-06-30;02215;MA; Boston;347;Wilson St;7,0
02215-008;Essential Techno 093;C;109;+001 022 583-5562;Essential_Techno_093@outlook.com;2017-08-08;02215;MA; Boston;371;Jefferson St;1,0
02215-009;Essential World 037;B;109;+001 022 381-5786;Essential_World_037@outlook.com;2019-01-25;02215;MA; Boston;385;Cherry St;2,0
02215-010;Essential Corporation 089;B;109;+001 022 722-3934;Essential_Corporation_089@gmail.com.br;2003-02-25;02215;MA; Boston;39;Lakeview St;3,0
02215-011;High Tech S.A 084;B;109;+001 022 829-6238;High_Tech_S.A_084@outlook.com;2001-02-24;02215;MA; Boston;41;Main St;4,0
02215-012;Essential Corporation 064;B;109;+001 022 290-9084;Essential_Corporation_064@outlook.com;2020-10-11;02215;MA; Boston;419;Madison St;5,0
02215-013;Essential Tech 019;D;109;+001 022 391-9363;Essential_Tech_019@outlook.com;2002-09-24;02215;MA; Boston;538;Ridge St;6,0
02215-014;Computer Electronics 044;B;109;+001 022 891-9207;Computer_Electronics_044@outlook.com;2012-06-12;02215;MA; Boston;563;Meadow St;7,0
02215-015;Digital Inc. 023;C;109;+001 022 493-3225;Digital_Inc._023@outlook.com;2002-12-15;02215;MA; Boston;595;Jackson St;1,0
02215-016;Digital S.A 063;C;109;+001 022 332-9655;Digital_S.A_063@outlook.com;2003-03-06;02215;MA; Boston;602;Washington St;2,0
02215-017;Father And Sons Corporation 043;D;109;+001 022 947-7121;Father_And_Sons_Corporation_043@outlook.com;2014-10-31;02215;MA; Boston;660;Chestnut St;3,0
02215-018;High Tech S.A 033;D;109;+001 022 540-2946;High_Tech_S.A_033@outlook.com;2014-05-26;02215;MA; Boston;667;5th St;4,0
02215-019;Computer S.A 005;D;109;+001 022 302-4005;Computer_S.A_005@outlook.com;2016-09-15;02215;MA; Boston;677;Madison St;5,0
02215-020;Essential Corporation 084;D;109;+001 022 678-9990;Essential_Corporation_084@outlook.com;2016-04-07;02215;MA; Boston;702;Dogwood St;6,0
02215-021;Technologic S.A 095;B;109;+001 022 440-6323;Technologic_S.A_095@gmail.com.br;2000-04-15;02215;MA; Boston;728;Church St;7,0
02215-022;Father And Sons Electronics 030;B;109;+001 022 509-1259;Father_And_Sons_Electronics_030@gmail.com.br;2020-01-18;02215;MA; Boston;761;West St;1,0
02215-023;Technologic Solutions 094;B;109;+001 022 399-1745;Technologic_Solutions_094@outlook.com;2017-11-14;02215;MA; Boston;789;5th St;2,0
02215-024;Technologic Company 033;C;109;+001 022 719-2665;Technologic_Company_033@outlook.com;2018-04-21;02215;MA; Boston;818;Forest St;3,0
02215-025;Technologic S.A 048;D;109;+001 022 662-5443;Technologic_S.A_048@outlook.com;2012-01-08;02215;MA; Boston;822;Elm St;4,0
02215-026;Technologic Electronics 034;C;109;+001 022 622-2444;Technologic_Electronics_034@outlook.com;2004-02-01;02215;MA; Boston;849;14th St;5,0
02215-027;Essential World 091;D;109;+001 022 343-3406;Essential_World_091@gmail.com.br;2013-02-20;02215;MA; Boston;858;10th St;6,0
02215-028;Technologic Inc. 068;D;109;+001 022 801-7191;Technologic_Inc._068@outlook.com;2003-08-03;02215;MA; Boston;868;Madison St;7,0
02215-029;Alpha Store 073;D;109;+001 022 822-5680;Alpha_Store_073@outlook.com;2008-05-01;02215;MA; Boston;902;Park St;1,0
02215-030;Beta Company 096;D;109;+001 022 281-3034;Beta_Company_096@outlook.com;2015-05-17;02215;MA; Boston;936;Wilson St;2,0
02215-031;Genius World 008;D;109;+001 022 424-3741;Genius_World_008@outlook.com;2015-10-10;02215;MA; Boston;999;Adams St;3,0
98101-001;Essential World 023;B;110;+001 981 875-9304;Essential_World_023@outlook.com;2020-03-04;98101;WA; Seattle;106;6th St;1,0
98101-002;Digital Techno 043;D;110;+001 981 473-8344;Digital_Techno_043@outlook.com;2016-06-04;98101;WA; Seattle;108;Lake St;2,0
98101-003;Digital Corporation 019;C;110;+001 981 389-4906;Digital_Corporation_019@gmail.com.br;2020-11-03;98101;WA; Seattle;117;Adams St;3,0
98101-004;Genius Store 066;A;110;+001 981 965-1407;Genius_Store_066@outlook.com;2017-11-08;98101;WA; Seattle;123;Sunset St;4,0
98101-005;Genius Company 071;D;110;+001 981 472-5617;Genius_Company_071@outlook.com;2008-12-21;98101;WA; Seattle;14;Lakeview St;5,0
98101-006;Beta Solutions 000;B;110;+001 981 632-6586;Beta_Solutions_000@gmail.com.br;2003-09-17;98101;WA; Seattle;196;Spruce St;6,0
98101-007;Essential Electronics 065;B;110;+001 981 120-5605;Essential_Electronics_065@outlook.com;2000-03-27;98101;WA; Seattle;204;Dogwood St;7,0
98101-008;Essential Company 080;C;110;+001 981 968-5019;Essential_Company_080@outlook.com;2015-07-25;98101;WA; Seattle;260;2nd St;1,0
98101-009;Father And Sons Store 085;A;110;+001 981 905-1848;Father_And_Sons_Store_085@outlook.com;2018-12-21;98101;WA; Seattle;260;Hill St;2,0
98101-010;Essential Company 086;C;110;+001 981 211-1288;Essential_Company_086@outlook.com;2005-08-24;98101;WA; Seattle;270;Cedar St;3,0
98101-011;Alpha S.A 079;B;110;+001 981 714-3961;Alpha_S.A_079@outlook.com;2016-01-30;98101;WA; Seattle;320;Jefferson St;4,0
98101-012;Genius Corporation 085;D;110;+001 981 258-2653;Genius_Corporation_085@outlook.com;2001-10-08;98101;WA; Seattle;34;6th St;5,0
98101-013;Genius Techno 086;D;110;+001 981 578-4178;Genius_Techno_086@gmail.com.br;2012-02-12;98101;WA; Seattle;351;Cherry St;6,0
98101-014;Computer Tech 033;D;110;+001 981 855-4425;Computer_Tech_033@outlook.com;2003-01-21;98101;WA; Seattle;377;Cedar St;7,0
